text,label,custom_id,translation
2020 couldn’t get any worse https://t.co/PeBHqsc2MB,0,translation-1822,2020 ne bi moglo biti slabše https://t.co/PeBHqsc2MB
Headaches that last all day nonstop🥰😍,1,translation-759,"Glavoboli, ki trajajo cel dan brez prestanka 🥰😍"
Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,1,translation-605,"Pravkar sem preizkusil svoj poskus z jajcem v mojem stanovanjskem kompleksu in je padlo na glavo nekega moškega :) ampak brez skrbi, bil je plešast, tako da se je rumenjak kar obrisal"
Sitting next to the world's loudest mouth-breather on the first day of class did a really good job of demystifying grad school for me today,1,translation-918,Sedenje poleg najglasnejšega ustnega dihalca na svetu prvi dan pouka mi je danes res dobro razjasnilo podiplomski študij.
Shaving in the shower without your glasses/contacts is EXACTLY like performing blind surgery 👀🔪,1,translation-273,"Britje v tušu brez očal/kontaktnih leč je NATANKO tako, kot bi izvajal slepo operacijo 👀🔪"
"My PS4 Pro has P.T on it, which is somewhat funny as it was taken down before the PS4 Pro was even released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",1,translation-286,"Moja PS4 Pro ima P.T., kar je nekako smešno, saj je bila igra odstranjena, še preden je bila PS4 Pro sploh izdana #konami #PT #SilentHills #Kojima"
"Being a mom with an autoimmune disease means I am a grown ass woman that caught hand, foot, and mouth from my daughter. My Hashimotos sucks. Thanks for all the sicknesses I so graciously suffer and should not be suffering at 40.",1,translation-972,"Biti mama z avtoimunsko boleznijo pomeni, da sem odrasla ženska, ki je dobila bolezen rok, nog in ust od svoje hčerke. Moj Hashimoto je grozen. Hvala za vse bolezni, ki jih tako milostno prestajam in jih pri 40 letih res ne bi smela."
"being sad                     cutting my
-&gt; cutting                     hair -&gt;
my hair                          being sad
                        🤝
                        me",0,translation-2091,"biti žalosten                      rezanje mojih
-&gt; rezanje                     las -&gt;
moji lasje                       biti žalosten
                        🤝
                        jaz"
i wish i could tap in to the government bank account🙄🙄🙄,1,translation-30,"Želim si, da bi lahko dostopal do računa državne banke🙄🙄🙄"
Intels is an incredibly bad load of crap.,0,translation-1914,Intel je neverjetno slab kup smeti.
That’s enough activism for today x,0,translation-1084,Dovolj aktivizma za danes x
"It would seem like Microsoft keep going through the emo stage in life. They're blue screen of death keeps turning black, started in 1999 then again in 2011 and now again in 2021",1,translation-377,"Zdi se, da Microsoft neprestano prehaja skozi emo fazo v življenju. Njihov modri zaslon smrti se vedno znova obarva črno, začelo se je leta 1999, nato spet leta 2011 in zdaj spet leta 2021."
i hate that low rise pants are making a comeback!!! i will NOT be partaking,0,translation-1646,"Sovražim, da se nizke kavbojke vračajo v modo!!! Ne bom sodeloval/a"
no cause i wanna cry now,0,translation-1426,"ne, ker zdaj hočem jokati"
@asda just visited your Tamworth store for balloons for my brother’s birthday. Just got them through the door and the 2 has exploded!! https://t.co/NcZ0HGYosI,0,translation-1369,@asda ravno sem obiskal vašo trgovino v Tamworthu po balone za bratov rojstni dan. Pravkar sem jih prinesel skozi vrata in že je počila številka 2!! https://t.co/NcZ0HGYosI
"Life is a billionth of a billionth chance.But the insisting pulse of a beginningless universe which gives us humans 1 chance to be its crown,here in fact!",0,translation-1765,"Življenje je ena proti milijardi. Ampak vztrajni utrip brezčasnega vesolja nam ljudem daje eno priložnost, da postanemo njegov krona, tukaj in zdaj!"
I went to the best restaurant today for dinner. It was absolutely amazing. My steak was cold and the fries were rock solid. I expected my food to be mouth watering and it sure was when I had to wash each bite down with my drink.   ,1,translation-1007,"Danes sem šel na najboljšo restavracijo na večerjo. Bilo je res neverjetno. Moj zrezek je bil hladen, krompirček pa kot kamen. Pričakoval sem slastno hrano in točno to sem dobil, ko sem moral vsak grižljaj sprati s pijačo."
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,1,translation-1049,"»Zdaj je v Ameriki vroče in je čisto v redu, Britanci samo dramatizirajo 🙄« HITRO, ALI TO GOVORIŠ ZNOTRAJ HIŠE S KLIMATSKO NAPRAVO ‼️‼️‼️"
You can tell ted cruz cares about Texas.  He came back from Cancun to be with his fellow Texans,1,translation-198,"Vidite lahko, da je Tedu Cruzu zelo mar za Teksas. Vrniti se je moral iz Cancuna, da je bil s svojimi rojaki Teksasci."
"Premier League top teams penalties win 
Man U 1 0 One penalty
Chelsea 3 2 Two penalties
Liverpool 1 0 One penalty
Man City 1 0 One Penality
Lower Teams got no Chance",0,translation-1993,"Najbolje uvrščene ekipe Premier League zmagujejo z enajstmetrovkami
Man U 1 0 Ena enajstmetrovka
Chelsea 3 2 Dve enajstmetrovki
Liverpool 1 0 Ena enajstmetrovka
Man City 1 0 Ena enajstmetrovka
Nižje uvrščene ekipe nimajo nobene šanse"
Teachers are such precious gems,0,translation-1086,Učitelji so res dragoceni dragulji.
Man I pray I never have to feel the pain or loss of losing my loves ones in a school shooting. Hug your love ones a little tighter tonight because you truly never know how long you have,0,translation-1998,"Človek, upam, da mi nikoli ne bo treba občutiti bolečine ali izgube zaradi izgube ljubljenih v streljanju v šoli. Močno objemite svoje ljubljene nocoj, ker res nikoli ne veste, koliko časa imate."
I do embroidery on tote bags and jumpers over on my depop for cheap prices please go check it out would mean the world to me! 🧡#depop #embroidery #totebags @depop @bethanyj_ on depop 🦋 https://t.co/vmxbMXQs4a,0,translation-1556,"Izvezem vrečke in puloverje po ugodnih cenah na svoji strani na Depopu, prosim vas, da preverite, zelo bi mi pomenilo! 🧡#depop #vezenje #vrečke @depop @bethanyj_ na Depopu 🦋 https://t.co/vmxbMXQs4a"
@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,1,translation-596,"@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Se zavedate, da ni bila teniška igralka, ko je zapustila Kanado pri 2 letih?? Se zavedate, da ni prijela teniškega loparja do 6 let?? Se zavedate, da je zadnjih 12 let trenirala v istem teniškem klubu v Bromley Kentu v Angliji?? Dekle je Britanka, nobeni sovražniki ali dvomljivci ji tega ne bodo odvzeli."
Enjoyed every moment of watching our fabulous Team GB compete in the Olympic Gymnastics! #sotalented,0,translation-1524,"Uživala sem v vsakem trenutku gledanja naše čudovite ekipe GB, kako tekmuje v olimpijski gimnastiki! #talentirani"
Turning my head away from the ads that play at the gas pumps as a form of protest,0,translation-1980,"Obračanje glave stran od reklam, ki se predvajajo na bencinskih črpalkah, kot oblika protesta"
pay it forward is honestly one of the worst movies I've ever seen why would would anyone make an ending so sad I've been crying for 30 min,1,translation-33,"Filmi Plačaj naprej je resnično eden najslabših filmov, kar sem jih kdaj videl. Zakaj bi kdo naredil tako žalosten konec? Jokam že 30 minut."
I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀,1,translation-249,"Naredil bi toliko za ljudi, ki zame ne bi naredili popolnoma nič lol vsaj vem, kdo so moji pravi prijatelji😀"
.@staterepsara IL needs to be a leader in the fight to protect women's rights. It's time to modernize Illinois' abortion law and pass the Reproductive Health Act. Please vote yes! #RHAinIL #twill,0,translation-1926,".@staterepsara IL mora biti vodilna v boju za zaščito ženskih pravic. Čas je, da posodobimo zakon o splavu v Illinoisu in sprejmemo Zakon o reproduktivnem zdravju. Prosim, glasujte za! #RHAinIL #twill"
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,0,translation-1947,"Moram to objaviti na vseh družbenih omrežjih, ker sem tako ponosen nase... DANES SEM BIL SPREJET NA PRAKSO V AVSTRALIJI!!"
idk why but my norms wr skyrockets when I solo q,0,translation-1589,"Ne vem zakaj, ampak moji normi narastejo v nebo, ko igram solo q."
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,1,translation-1017,"Ali ni preprosto čudovito, ko ob 8:30 zjutraj v soboto začnejo razkopavati tvojo cesto 😠"
"Oh good, it's time for the bi-monthly random power outage.",1,translation-270,"Oh, super, čas je za dvomesečni naključni izpad elektrike."
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1,translation-11,"Z učiteljskim popustom dobim 20 % popusta na Mango v knjižnici B&N. To je edini razlog, zakaj sem učitelj."
Really impressed at human evolution - Covid has made our bodies adapt so we breathe out our chins. Darwin would be so proud. ,1,translation-792,"Zelo sem navdušen nad človeško evolucijo - Covid je naše telo prisilil, da se prilagodi in dihamo iz brade. Darwin bi bil zelo ponosen."
Just nearly cried in the tesco express because they didn’t have the cheese pizza or the back up pizza I wanted. My mental stability is strong today.,1,translation-700,"Skoraj sem zajokala v trgovini Tesco Express, ker niso imeli sirne pice ali rezervne pice, ki sem jo želela. Moja duševna stabilnost je danes res močna."
Just switched to @octopus_energy 🐙 was with @BulbUK but there monthly payments go up and down like a seesaw and now they want even more money so.. #ByeBye,0,translation-1381,"Pravkar sem preklopil na @octopus_energy 🐙 bil sem pri @BulbUK, vendar njihova mesečna plačila nihajo gor in dol kot gugalnica, zdaj pa želijo še več denarja, zato.. #Adijo"
Improving rail infrastructure north of Perth would improve matters significantly. Any fixed timetable to provide double track I wonder?,0,translation-1257,Izboljšanje železniške infrastrukture severno od Pertha bi bistveno izboljšalo razmere. Ali obstaja določen časovni okvir za izvedbo dvotirne pruge?
I'm the highest I'll ever be on 420 in my life! I'm on an airplane duh,1,translation-62,"Najvišje, kar bom kdaj bil 420 v svojem življenju! Sem na letalu, seveda."
@majornelson Sounds like a strong contender for GOTY,1,translation-388,@majornelson Zveni kot močan kandidat za igro leta
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",0,translation-1690,"Ko so me danes odvzeli anestezije, sem mami povedal, da sem bil v oddaji ""Chopped"" in da mi ni šlo dobro."
"Quarantine Day 256: Dear Ancient Greeks, re: the blanket-wearing—I get it. #QuarantineLife",1,translation-410,"Dan karantene 256: Dragi stari Grki, glede nošenja odeje—razumem. #KarantenaŽivljenje"
"#bbcfootball one simple question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",0,translation-1758,"#bbcfootball eno preprosto vprašanje.... KAJ ZA VRAGA POČNEMO VES VIKEND!!! Brez nogometa, brez F1..... Vrtnarjenje?"
When you order books from the bookstore a week in advance and then you wait three weeks for ONE book and when you finally email them about it they reply and say they cancelled your order 😍🥰,1,translation-956,"Ko naročiš knjige iz knjigarne teden dni v naprej in nato čakaš tri tedne na ENO knjigo, in ko jim končno pošlješ e-pošto, ti odgovorijo in rečejo, da so preklicali tvoje naročilo 😍🥰"
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",1,translation-598,"Nekdo v pubu je pravkar opisal angleško ekipo kot ""kup marksistov"". Te navda s ponosom, kajne?"
"Also, it gets forgotten just how often the Israeli military conducts raids just for fun, to terrorise and demoralise the people who live there, and to collectively punish the population. This happens all the time, out of sight. https://t.co/iaTv2ENoUW",0,translation-1900,"Prav tako se pozablja, kako pogosto izraelska vojska izvaja racije kar tako, za zabavo, da ustrahuje in demoralizira ljudi, ki tam živijo, ter da kolektivno kaznuje prebivalstvo. To se dogaja ves čas, izven vidnega polja. https://t.co/iaTv2ENoUW"
Just been refused some headache tables because apparently I look younger than 16. Sixteen. Six. Teen.,0,translation-2061,"Pravkar so mi zavrnili tablete za glavobol, ker očitno izgledam mlajši od 16 let. Šestnajst. Šest. Najst."
"The Spanish National Ballet company rehearsing wearing masks: gasping, falling about clutching their chests unable to breathe after 2 minutes. Makes sense that you'd refuse to wear a mask in a bus for five minutes to protect others. Totally. Carry on.",1,translation-120,"Španski nacionalni balet se vadi z maskami: hropejo, padajo, držijo se za prsa in ne morejo dihati po dveh minutah. Seveda ima smisel, da odkloniš nošenje maske na avtobusu za pet minut, da zaščitiš druge. Popolnoma jasno. Nadaljuj."
"Get your damn dogs out of the sun, it's not difficult 🐕🌭☀️🥵🥵🥵🤬",0,translation-1612,"Spravite svoje preklete pse iz sonca, ni težko 🐕🌭☀️🥵🥵🥵🤬"
why are salads so expensive?!It's like I'm being punished for tryna eat healthy...,0,translation-1251,"Zakaj so solate tako drage?! Kot da sem kaznovan, ker poskušam jesti zdravo..."
It really upsets me when people drive stupidly on the morning.,0,translation-1842,"Res me jezi, ko ljudje zjutraj neumno vozijo."
Living with a str*ight man is like living with a four year old,0,translation-1972,Živeti s heteroseksualcem je kot živeti s štiriletnim otrokom.
1 in 1000 men will develop breast cancer in their lifetime. It has a higher mortality rate for men because they haven’t been taught the early signs and that they can get it too!! Breast cancer awareness isn’t just for women!!,0,translation-1235,"1 od 1000 moških bo v svojem življenju razvil raka dojke. Pri moških ima višjo stopnjo umrljivosti, ker niso bili poučeni o zgodnjih znakih in da lahko zbolijo tudi sami!! Zavedanje o raku dojke ni namenjeno samo ženskam!!"
If you get a automatic car  do you have to do a driving test again . 🚗🚙,0,translation-1328,"Če dobiš avtomatski avto, moraš ponoviti vozniški izpit. 🚗🚙"
Idk how to explain it but watching snap videos takes energy,0,translation-1401,"Ne vem, kako naj to razložim, vendar gledanje snap videov mi vzame energijo."
@MarkHendyHR If only... one very tired @CIPD student here!,0,translation-2037,@MarkHendyHR Ko bi le... en zelo utrujen @CIPD študent tukaj!
hot girls have tree shaped dents in their rear bumpers ❤️,1,translation-982,vroča dekleta imajo vdolbine v obliki dreves na zadnjih odbijačih ❤️
fun fact: earth day started in santa barbara,0,translation-1535,Zanimivost: dan Zemlje se je začel v Santa Barbari
ima get up early tomorrow and make some tea and sit on the patio oh how I love to imagine things im never gonna do,1,translation-481,"Jutri bom zgodaj vstal, si pripravil čaj in sedel na terasi, oh, kako rad si predstavljam stvari, ki jih nikoli ne bom naredil."
Todd Cantwell not getting in that side. Some fall that,0,translation-1672,Todd Cantwell ne pride v to ekipo. Kakšen padec je to.
"The only major party that opposes the ridiculous covid measures is the …………….? I’ll give you a clue it isn’t Labour, Lib Dems, SNP, Plaid, etc",0,translation-1116,"Edina večja stranka, ki nasprotuje smešnim ukrepom proti covidu, je …………….? Namig: ni Labour, Lib Dems, SNP, Plaid, itd."
Shout out James Boswell  #unibowl,1,translation-952,Pohvale Jamesu Boswellu #unibowl
Rubbish,0,translation-1862,Smeti
So looking forward to our training event today,0,translation-1797,Res se veselim našega današnjega trening dogodka.
shoutout to the kid who brought a pineapple to hc and threw it around #madrespect,1,translation-615,"Čestitke otroku, ki je prinesel ananas na šolski ples in ga metal naokrog #velikospoštovanje"
Leaving so much behind in 2021 with lessons learned. Come on 2022 be big and be beautiful 🤞🏻,0,translation-1169,"Puščam toliko za seboj v letu 2021 z naučenimi lekcijami. Daj no 2022, bodi velik in čudovit 🤞🏻"
Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back,0,translation-1912,"Republikanci bodo rekli ""Republikanska stranka je končala suženjstvo,"" kot da to pomeni, da je v redu, da ga poskušajo spet uvesti."
This second jab has made me feel off the box this entire day 🤮,0,translation-1780,Ta drugi odmerek me je ves dan počutil slabotnega 🤮
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,translation-871,"Corsodyl ne upošteva dejstva, da rad pljuvam kri, ko si umivam zobe."
@GainzyXBT Actually I've extrapolated based on the last daily candle and it turns out BTC will be sub-zero by December. The math doesn't lie.,1,translation-210,"@GainzyXBT Pravzaprav sem ekstrapoliral na podlagi zadnje dnevne sveče in izkazalo se je, da bo BTC do decembra pod ničlo. Matematika ne laže."
Holby City had me gripped! Best. Episode. Ever.,0,translation-1796,Holby City me je popolnoma prevzel! Najboljša. Epizoda. Kdajkoli.
Everton are doing really well at the minute! Really happy with their efforts,1,translation-291,Everton trenutno res dobro igra! Resnično sem zadovoljen z njihovimi napori.
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",1,translation-778,"Hvala, Twitter, da si se odločil popolnoma ponastaviti seznam ""priporočenih tem za sledenje,"" na katere sem kliknil/a, da jih ignoriram (vse). Zdaj jih ponovno vidim na stotine, vsakič. Res cenim, da si to storil."
Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America,1,translation-940,"Zaradi Trumpa mi zdaj ni treba skrbeti, da bi se druge države norčevale iz mene, ker sem debel! 🍩🍫🍰🍕 #HvalaTrump #Amerika"
The Golden Girls theme song gets me so hype,0,translation-2055,"Pesem iz serije ""The Golden Girls"" me tako zelo navduši"
All the shade i have been hearing about Ben Platt being unbelievable as a teenager in the @DearEvanHansen movie  boggles me.  Does nobody have any memories of Grease???  Name 1 actor on that film who believably looked high school age!,1,translation-521,"Vse sence, ki jih slišim o tem, da je Ben Platt v filmu @DearEvanHansen neverjeten kot najstnik, me osupnejo. Ali se nihče ne spomni Briljantine??? Poimenujte enega igralca v tem filmu, ki je verjetno izgledal kot srednješolec!"
My dream is to be left alone.,1,translation-657,"Moj sen je, da bi me pustili pri miru."
just stuck my entire hand in a hot oven without thinking about the consequences. self preservation is clearly my strong suit,1,translation-859,ravnokar sem brez premisleka vtaknil celo roko v vročo pečico. Samoohranitveni nagon je očitno moja najmočnejša točka
"@GeoffreyBrock6 @RevRichardColes Do you really believe  that? I'd put more faith in the giant pumpkin. Wait a minute, he is the giant pumpkin!",1,translation-57,"@GeoffreyBrock6 @RevRichardColes Res verjamete v to? Bolj bi verjel v velikansko bučo. Počakaj malo, on je ta velikanska buča!"
Oh what a surprise BBC weather says it's raining in Manchester! in Manchester!,1,translation-441,"Oh, kakšno presenečenje, vreme pri BBC pravi, da dežuje v Manchestru!"
I had a dream last night that a talking snake was trying to kill me with a bow and arrow. I don’t know how that would work but just a little insight into what goes on in my brain.,0,translation-2036,"Sinoči sem sanjal, da me je govorilna kača poskušala ubiti z lokom in puščico. Ne vem, kako bi to delovalo, ampak samo majhen vpogled v to, kaj se dogaja v mojem možganu."
"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",1,translation-650,"Tako zelo me skrbi zanj. Ampak če ga hočeš rešiti, bi glede na topografijo rekel, da je nekje na vzhodni obali. Morda v Karolinah?"
🚨Long awaited report from Draft Online Safety Bill Committee due to be published Tuesday 🚨,0,translation-1832,🚨Dolgo pričakovano poročilo Odbora za osnutek zakona o spletni varnosti bo objavljeno v torek 🚨
Win for the mighty wights on away turf. Get team performance 👏  up the wights 💪,0,translation-1741,Zmaga za mogočne bele na gostujočem terenu. Kakšna odlična predstava 👏 gor bele 💪
I swear some people come to the library just to breathe heavily out of their mouth,0,translation-2026,"Prav prisežem, da nekateri pridejo v knjižnico samo zato, da težko dihajo skozi usta"
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,0,translation-1414,"80 % epizod serije #Hiša na preriji vključuje Lauro, ki se spoprijatelji s čudnimi starci."
@Rindian1st @FlyingCryptos Yes please let us know. I am interested in buying some LTC,0,translation-2007,"@Rindian1st @FlyingCryptos Ja, prosim, obvestite nas. Zanima me nakup LTC."
Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40,1,translation-223,"Samo stavljam WD40 na svoj poštni nabiralnik, da bom olajšal delo ubogemu poštarju pri današnji dostavi #valentinovo2021 #WD40"
If only we had another lockdown I'd love to be locked in my room for another 8 months,1,translation-190,"Ko bi le imeli še eno zaporo, bi z veseljem preživel še 8 mesecev zaklenjen v svoji sobi."
why do david dobrik &amp; ben platt give off the same energy,0,translation-1788,zakaj imata David Dobrik in Ben Platt enako energijo
Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed,1,translation-726,"Danes sem dopolnil/-a 25 let, vendar sem se zbudil/-a s 600 $ od davčne uprave na bančnem računu, tako da je kriza četrtine življenja preložena."
This is exactly why we should pay a lot more for talented politicians.,0,translation-1577,Točno zato bi morali plačevati bistveno več za talentirane politike.
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1,translation-781,"Obožujem, kako v tej sezoni Kardashians zameglijo Tristanov obraz LMAO, kot da se sprašujem, kdo je ta skrivnostni moški."
What a panel! There's still time to sign up if your interested in all things user experience and people-focused design. https://t.co/rJNmGCWUBY,0,translation-1753,"Kakšen panel! Še vedno je čas, da se prijavite, če vas zanimajo uporabniška izkušnja in oblikovanje, osredotočeno na ljudi. https://t.co/rJNmGCWUBY"
@sdeditgirl You should know a true Oregonian doesn't use umbrellas!,1,translation-635,"@sdeditgirl Morala bi vedeti, da pravi Oregončan ne uporablja dežnikov!"
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,1,translation-26,"Vprašali so me, če potrebujem otroški meni danes... starost 21 me res lepo razvaja 👶🏼"
I have every confidence in our government’s Covid action plan this Christmas 🙄,1,translation-359,Popolnoma zaupam vladnemu načrtu ukrepov za Covid to božič 🙄
help! i'm being haunted by dead people! (my dissertations),1,translation-702,Pomoč! Preganjajo me mrtvi ljudje! (moje diplomske naloge)
"You mean to tell me that I’m being forced to take all online classes, which require no classrooms or anything physical of any kind, and I have to pay more than in person classes???",0,translation-1633,"Hočeš mi povedati, da sem prisiljen obiskovati samo spletne ure, ki ne potrebujejo učilnic ali česarkoli fizičnega, in za to moram plačati več kot za fizične ure???"
i’m sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands🙃,1,translation-997,"Prepričan sem, da bi bil 14-letni jaz navdušen, če bi vedel, da se 22-letni jaz še vedno obremenjuje zaradi sesutij spletnih strani za glasbene skupine🙃"
Joe Biden &amp; I are both Irish-Catholics who grew up in Scranton,0,translation-1655,"Joe Biden in jaz sva oba irska katoličana, ki sva odraščala v Scrantonu"
btw fat ppl realize when u comment “omg such a glow up!!” on someone’s video/post where the only difference between the person before and after is that they lost weight 😐,0,translation-2115,"Mimogrede, debeli ljudje se zavedajo, ko komentirate ""omg, kakšna preobrazba!!"" na nekom video/objavo, kjer je edina razlika med osebo prej in potem ta, da je shujšala 😐"
"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £18 Each, cheaper than face value 
Message me or @SarahrodriguesX to buy",0,translation-1072,"Prodam 2 vstopnici za Zutekh Presents Mella Dee na Square One Manchester 22. avgusta - £18 vsaka, ceneje od nominalne vrednosti
Pošlji sporočilo meni ali @SarahrodriguesX za nakup"
"""friends""",1,translation-823,"""prijatelji"""
omg my ships are gonna love what taylor swift has done for them,1,translation-54,"omg, moji pari bodo navdušeni nad tem, kar je Taylor Swift naredila za njih!"
Hot dog eating contest as a form of assisted suicide,1,translation-1040,Tekmovanje v jedi hot dogov kot oblika asistiranega samomora
Pub crawl pub crawl pub crawl pub crawl pub crawl. There are pubs and I am crawling too them,0,translation-1476,Pub crawl pub crawl pub crawl pub crawl pub crawl. So gostilne in plazim se do njih
drop some creative fun instagram captions???,0,translation-1801,lahko napišeš nekaj kreativnih in zabavnih napisov za Instagram???
"This gets me buzzing for next Thursday, aw I can’t wait 🤩🤩",0,translation-1330,"Tole me navdušuje za naslednji četrtek, komaj čakam 🤩🤩"
Selling my 4 day lollapalooza pass! Message me if interested!,0,translation-1854,"Prodajam svojo 4-dnevno vstopnico za Lollapaloozo! Pišite mi, če vas zanima!"
"""are you experiencing suicidal or homicidal ideation?""
""only while trying to talk to a human when I call @Walgreens pharmacy""",1,translation-673,"""Ali imate samomorilne ali morilne misli?""
""Samo, ko poskušam govoriti z operaterjem, ko kličem @Walgreens lekarno"""
"..... Even when you're on P's & Q's, your to uptight and conforming. Loosen up ",0,translation-1417,"... Tudi ko si najbolj pazljiv in skrbno slediš pravilom, si preveč tog in konformističen. Sprosti se."
Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. https://t.co/LG0VRwkrKO,1,translation-159,"Divja razprava o pomembnosti poletnega prvenstva Orlando Magic. Zagotovo nivo 6, če je odločeno z metom kovanca. https://t.co/LG0VRwkrKO"
".@GMA you just mis-gendered Jordan Cofer, victim in the Dayton shooting, again. Please do better.",0,translation-1121,".@GMA, spet ste napačno opredelili spol Jordana Coferja, žrtve streljanja v Daytonu. Prosim, bodite boljši."
Most people have security cameras for protection. Ours acts as a DVR,1,translation-749,Večina ljudi ima varnostne kamere za zaščito. Naša deluje kot snemalnik DVR.
my new hobby is forcing my non-tumblr bf to watch commentary videos on weird Tumblr shit that I personally witnessed and survived,0,translation-1878,"Moj nov hobi je prisiljevanje mojega fanta, ki ne uporablja Tumblrja, da gleda komentarne videe o čudnih stvareh na Tumblrju, ki sem jih osebno doživela in preživela."
Some children are just awesome ❤️,0,translation-1676,Nekateri otroci so preprosto čudoviti ❤️
"@keith_mchenry @spencerlatu Perhaps you could explain then why anyone would want to take an experimental therapy with no long term data, that doesn't prevent infection or transmission of a supposed novel virus with an IFR (0.1%) very similar to regular flu?",0,translation-1448,"@keith_mchenry @spencerlatu Morda lahko potem razložiš, zakaj bi kdo želel preizkusiti eksperimentalno terapijo brez dolgoročnih podatkov, ki ne preprečuje okužbe ali prenosa domnevnega novega virusa z IFR (0,1%), kar je zelo podobno običajni gripi?"
Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.,1,translation-626,"Poskušam pritegniti pozornost svojega fanta. Poglejmo, koliko časa bo trajalo, da vidi ta tvit."
I woke this morning to another Monday of fine bright warm sunshine here in Norfolk. Just what you need to put you in the right frame of mind for the week.,1,translation-466,"Danes zjutraj sem se zbudil v še en ponedeljek s čudovitim, svetlim in toplim soncem tukaj v Norfolku. Ravno to, kar potrebuješ, da začneš teden z dobrim razpoloženjem."
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1,translation-803,"Torej, @bytereview in jaz sva se odločila za snemanje zvečer 6. dan, ravno takrat ko se ni zgodilo popolnoma nič pomembnega! Kot vedno odličen timing, da pregledamo nekaj najboljših ITSBUP-ov leta 2020 - in kako se prilagajamo letu 2021! Poslušajte: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh"
I had a dream I had hair 😭,0,translation-1079,"Imel sem sanje, da imam lase 😭"
keep the mics on pitchers always,0,translation-1468,naj bodo mikrofoni pri metalcih vedno vklopljeni
"That’s it, I’m supporting Brentford from now on. (And I want the crying old gent in the crowd as my bestie)",0,translation-2068,"To je to, od zdaj naprej navijam za Brentford. (In želim si, da bi starček, ki joka na tribuni, bil moj najboljši prijatelj.)"
Anyone know where I could get a cheap iPhone 4/5?,0,translation-1679,"Ali kdo ve, kje bi lahko dobil poceni iPhone 4/5?"
my bf took my off his lock screen which obvi means he’s cheating on me,1,translation-163,"Moj fant me je odstranil s svojega zaklenjenega zaslona, kar očitno pomeni, da me vara."
"So, very delayed flight from Bristol to Edinburgh @easyJet, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) #bollocks",1,translation-842,"Tako, zelo zamujen let iz Bristola v Edinburgh @easyJet, značilna nejasnost osebja, s kroničnim pomanjkanjem empatije (kljub temu, da potujem s tremi majhnimi otroki)... zdaj pa naj nahranim svojo družino s kuponi za 3 funte (po letaliških cenah!) #neumnost"
Well it’s been a week and a half since I was in close contact with someone with Covid. I have to assume the jabs are doing their job!,0,translation-1199,"No, minil je teden in pol, odkar sem bil v tesnem stiku z nekom, ki ima Covid. Predvidevati moram, da cepiva opravljajo svoje delo!"
