text,label,custom_id,translation
@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,1,translation-769,"@WilliamShatner Gospod Shatner, medtem ko ste spali, ste me prosili, naj se pridružim Facebook Messengerju. Nato ste mi po vljudnem pogovoru ponudili zlate ogrlice in požgan (sic) majico - polepšali ste mi petkov večer, gospod... zdaj samo čakam na vaša navodila, da lahko nakažem denar..."
"being sad                     cutting my
-&gt; cutting                     hair -&gt;
my hair                          being sad
                        🤝
                        me",0,translation-2091,"biti žalosten                      rezanje mojih
-&gt; rezanje                     las -&gt;
moji lasje                       biti žalosten
                        🤝
                        jaz"
Anyone know if I can take my kids with me while I get my covid booster? The appointments in my area are all after school.,0,translation-1731,"Ali kdo ve, ali lahko vzamem svoje otroke s seboj, ko grem na okrepljeni odmerek cepiva proti covidu? Vsi termini v mojem območju so po šoli."
no cause i wanna cry now,0,translation-1426,"ne, ker zdaj hočem jokati"
cold queso is so much better than warm queso https://t.co/5TaMe4aSO6,1,translation-1008,Hladen queso je toliko boljši od toplega quesoja https://t.co/5TaMe4aSO6
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",0,translation-1946,"Vesel sem, da sem prenesel TikTok, ker me spominja na stare dobre dni Vine 🥰"
"Well done Henri, cost us the win #nffc",1,translation-862,"Bravo Henri, stal si nas zmage #nffc"
Teachers are such precious gems,0,translation-1086,Učitelji so res dragoceni dragulji.
Thank you king 🤝 I hope you doing amazing my boy 🖤,0,translation-1759,"Hvala, kralj 🤝 Upam, da se ti odlično godi, prijatelj 🖤"
Man I pray I never have to feel the pain or loss of losing my loves ones in a school shooting. Hug your love ones a little tighter tonight because you truly never know how long you have,0,translation-1998,"Človek, upam, da mi nikoli ne bo treba občutiti bolečine ali izgube zaradi izgube ljubljenih v streljanju v šoli. Močno objemite svoje ljubljene nocoj, ker res nikoli ne veste, koliko časa imate."
I do embroidery on tote bags and jumpers over on my depop for cheap prices please go check it out would mean the world to me! 🧡#depop #embroidery #totebags @depop @bethanyj_ on depop 🦋 https://t.co/vmxbMXQs4a,0,translation-1556,"Izvezem vrečke in puloverje po ugodnih cenah na svoji strani na Depopu, prosim vas, da preverite, zelo bi mi pomenilo! 🧡#depop #vezenje #vrečke @depop @bethanyj_ na Depopu 🦋 https://t.co/vmxbMXQs4a"
@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,1,translation-596,"@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Se zavedate, da ni bila teniška igralka, ko je zapustila Kanado pri 2 letih?? Se zavedate, da ni prijela teniškega loparja do 6 let?? Se zavedate, da je zadnjih 12 let trenirala v istem teniškem klubu v Bromley Kentu v Angliji?? Dekle je Britanka, nobeni sovražniki ali dvomljivci ji tega ne bodo odvzeli."
Enjoyed every moment of watching our fabulous Team GB compete in the Olympic Gymnastics! #sotalented,0,translation-1524,"Uživala sem v vsakem trenutku gledanja naše čudovite ekipe GB, kako tekmuje v olimpijski gimnastiki! #talentirani"
pay it forward is honestly one of the worst movies I've ever seen why would would anyone make an ending so sad I've been crying for 30 min,1,translation-33,"Filmi Plačaj naprej je resnično eden najslabših filmov, kar sem jih kdaj videl. Zakaj bi kdo naredil tako žalosten konec? Jokam že 30 minut."
I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀,1,translation-249,"Naredil bi toliko za ljudi, ki zame ne bi naredili popolnoma nič lol vsaj vem, kdo so moji pravi prijatelji😀"
I’ve been laid off !! Nice:)),1,translation-648,Dobil sem odpoved!! Super:))
.@staterepsara IL needs to be a leader in the fight to protect women's rights. It's time to modernize Illinois' abortion law and pass the Reproductive Health Act. Please vote yes! #RHAinIL #twill,0,translation-1926,".@staterepsara IL mora biti vodilna v boju za zaščito ženskih pravic. Čas je, da posodobimo zakon o splavu v Illinoisu in sprejmemo Zakon o reproduktivnem zdravju. Prosim, glasujte za! #RHAinIL #twill"
"@SeanPenn hate club, i’m president",0,translation-1613,"@SeanPenn sovražni klub, jaz sem predsednik"
I entered @grav3yardgirl HUGE BACK TO SCHOOL GIVEAWAY to win a macbook pro &amp; tons of other prizes! CHECK IT OUT HERE! https://t.co/qwNsVghNAc #grav3yardgirl,0,translation-1408,"Udeležila sem se OGROMNE BACK TO SCHOOL NAGRADNE IGRE @grav3yardgirl, da bi osvojila MacBook Pro & veliko drugih nagrad! POGLEJTE TUKAJ! https://t.co/qwNsVghNAc #grav3yardgirl"
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,1,translation-600,"@avsmph Ampak kako naj se sploh ukvarjamo s človeško izkušnjo, če je nismo najprej natančno kvantificirali???"
Lots of good interviews &amp; music here,0,translation-1908,Veliko dobrih intervjujev in glasbe tukaj
Really impressed at human evolution - Covid has made our bodies adapt so we breathe out our chins. Darwin would be so proud. ,1,translation-792,"Zelo sem navdušen nad človeško evolucijo - Covid je naše telo prisilil, da se prilagodi in dihamo iz brade. Darwin bi bil zelo ponosen."
Just nearly cried in the tesco express because they didn’t have the cheese pizza or the back up pizza I wanted. My mental stability is strong today.,1,translation-700,"Skoraj sem zajokala v trgovini Tesco Express, ker niso imeli sirne pice ali rezervne pice, ki sem jo želela. Moja duševna stabilnost je danes res močna."
Improving rail infrastructure north of Perth would improve matters significantly. Any fixed timetable to provide double track I wonder?,0,translation-1257,Izboljšanje železniške infrastrukture severno od Pertha bi bistveno izboljšalo razmere. Ali obstaja določen časovni okvir za izvedbo dvotirne pruge?
i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life,1,translation-147,"Bom prekinil stike z vsemi, ki jih poznam, in se čez nekaj mesecev ali leto ponovno pojavil, pri čemer bom izgubil sposobnost fizičnega govora, a bom znal igrati najbolj jezni prekleti harmonik, kar ste jih kdaj slišali v vašem bednem življenju."
It's been a productive last day. Maxed Out all my credit cards in preparation of my Rapture tomorrow!!! #iwishwehadallbeenready,1,translation-136,Bil je nadvse produktiven zadnji dan. Izkoristil sem vse svoje kreditne kartice v pripravi na svojo odrešitev jutri!!! #želimmelibispravljeni
"#bbcfootball one simple question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",0,translation-1758,"#bbcfootball eno preprosto vprašanje.... KAJ ZA VRAGA POČNEMO VES VIKEND!!! Brez nogometa, brez F1..... Vrtnarjenje?"
Upstate NY hospital to stop delivering babies after September 24th https://t.co/pZRmNxQr89,0,translation-1335,Bolnišnica v severni državi New York bo po 24. septembru prenehala z dostavo dojenčkov https://t.co/pZRmNxQr89
When you order books from the bookstore a week in advance and then you wait three weeks for ONE book and when you finally email them about it they reply and say they cancelled your order 😍🥰,1,translation-956,"Ko naročiš knjige iz knjigarne teden dni v naprej in nato čakaš tri tedne na ENO knjigo, in ko jim končno pošlješ e-pošto, ti odgovorijo in rečejo, da so preklicali tvoje naročilo 😍🥰"
@RealCandaceO Ok so when does the anger and bitterness start? Just so I can prepare properly…,1,translation-733,@RealCandaceO Kdaj se torej začne jeza in zagrenjenost? Samo da se lahko pravilno pripravim...
"@KellyMartin_UK @Morrisons You’re right, it’s all one big conspiracy. You should boycott the NHS too, they’re in on it as well",1,translation-98,"@KellyMartin_UK @Morrisons Imaš prav, vse je ena velika zarota. Moral bi bojkotirati tudi NHS, tudi oni so vpleteni."
people who advocate for an edit button haven’t really thought about how disastrous that would be,0,translation-1829,"ljudje, ki zagovarjajo gumb za urejanje, res niso premislili, kako katastrofalno bi to lahko bilo"
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",1,translation-598,"Nekdo v pubu je pravkar opisal angleško ekipo kot ""kup marksistov"". Te navda s ponosom, kajne?"
Love how politicians are exempt from social distancing and all other restrictions placed on the general public ,1,translation-266,"Obožujem, kako so politiki izvzeti iz socialne distanciranja in vseh drugih omejitev, ki veljajo za splošno javnost"
"Also, it gets forgotten just how often the Israeli military conducts raids just for fun, to terrorise and demoralise the people who live there, and to collectively punish the population. This happens all the time, out of sight. https://t.co/iaTv2ENoUW",0,translation-1900,"Prav tako se pozablja, kako pogosto izraelska vojska izvaja racije kar tako, za zabavo, da ustrahuje in demoralizira ljudi, ki tam živijo, ter da kolektivno kaznuje prebivalstvo. To se dogaja ves čas, izven vidnega polja. https://t.co/iaTv2ENoUW"
Just been refused some headache tables because apparently I look younger than 16. Sixteen. Six. Teen.,0,translation-2061,"Pravkar so mi zavrnili tablete za glavobol, ker očitno izgledam mlajši od 16 let. Šestnajst. Šest. Najst."
"The Spanish National Ballet company rehearsing wearing masks: gasping, falling about clutching their chests unable to breathe after 2 minutes. Makes sense that you'd refuse to wear a mask in a bus for five minutes to protect others. Totally. Carry on.",1,translation-120,"Španski nacionalni balet se vadi z maskami: hropejo, padajo, držijo se za prsa in ne morejo dihati po dveh minutah. Seveda ima smisel, da odkloniš nošenje maske na avtobusu za pet minut, da zaščitiš druge. Popolnoma jasno. Nadaljuj."
South Park being taken off Hulu is the worst thing that’s happened to me personally in 2020 and like.. my dad died,1,translation-312,"Da je South Park odstranjen iz Huluja, je najslabša stvar, ki se mi je osebno zgodila leta 2020, in kot ... moj oče je umrl."
why are salads so expensive?!It's like I'm being punished for tryna eat healthy...,0,translation-1251,"Zakaj so solate tako drage?! Kot da sem kaznovan, ker poskušam jesti zdravo..."
@HerbMessiah hello I have a question can u help me out,0,translation-1996,"@HerbMessiah zdravo, imam vprašanje, ali mi lahko pomagaš?"
It really upsets me when people drive stupidly on the morning.,0,translation-1842,"Res me jezi, ko ljudje zjutraj neumno vozijo."
I just don’t think it’s too much to have a perfect life with absolutely no problems 🤷🏻‍♀️,1,translation-417,"Samo mislim, da ni preveč pričakovati popolno življenje brez kakršnih koli težav 🤷🏻‍♀️"
1 in 1000 men will develop breast cancer in their lifetime. It has a higher mortality rate for men because they haven’t been taught the early signs and that they can get it too!! Breast cancer awareness isn’t just for women!!,0,translation-1235,"1 od 1000 moških bo v svojem življenju razvil raka dojke. Pri moških ima višjo stopnjo umrljivosti, ker niso bili poučeni o zgodnjih znakih in da lahko zbolijo tudi sami!! Zavedanje o raku dojke ni namenjeno samo ženskam!!"
Sterling is so predictable,0,translation-1418,Sterling je tako predvidljiv
Idk how to explain it but watching snap videos takes energy,0,translation-1401,"Ne vem, kako naj to razložim, vendar gledanje snap videov mi vzame energijo."
@MarkHendyHR If only... one very tired @CIPD student here!,0,translation-2037,@MarkHendyHR Ko bi le... en zelo utrujen @CIPD študent tukaj!
i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :)),1,translation-115,"Obožujem, ko takoj odgovorim profesorici po tem, ko mi je poslala e-pošto, in še vedno nisem dobil(a) odgovora :)) (minilo je že skoraj 4 ure) :))"
hot girls have tree shaped dents in their rear bumpers ❤️,1,translation-982,vroča dekleta imajo vdolbine v obliki dreves na zadnjih odbijačih ❤️
@PoliticalOrgy I thing you might be on to somethink!🙄,1,translation-563,"@PoliticalOrgy Mislim, da si morda na nečem!🙄"
fun fact: earth day started in santa barbara,0,translation-1535,Zanimivost: dan Zemlje se je začel v Santa Barbari
"Yes, I would absolutely love to see how my favourite game company is going down the drain. I TOTALLY don't want them to pick themselves up and make better products. Not at ALL.",1,translation-418,"Ja, resnično bi z velikim veseljem opazoval, kako moja najljubša igralna podjetja propadajo. NIKAKOR nočem, da se poberejo in naredijo boljše izdelke. Sploh ne."
ima get up early tomorrow and make some tea and sit on the patio oh how I love to imagine things im never gonna do,1,translation-481,"Jutri bom zgodaj vstal, si pripravil čaj in sedel na terasi, oh, kako rad si predstavljam stvari, ki jih nikoli ne bom naredil."
I just love the weather in Edinburgh have to dress for every season peeing with rain this morning now beautiful blue skys!! Just love getting soaked 😤,1,translation-844,"Enostavno obožujem vreme v Edinburghu, kjer se moraš oblačiti za vsako sezono. Zjutraj lilo kot iz škafa, zdaj pa čudovito modro nebo!! Obožujem, ko sem premočen do kosti 😤"
"The only major party that opposes the ridiculous covid measures is the …………….? I’ll give you a clue it isn’t Labour, Lib Dems, SNP, Plaid, etc",0,translation-1116,"Edina večja stranka, ki nasprotuje smešnim ukrepom proti covidu, je …………….? Namig: ni Labour, Lib Dems, SNP, Plaid, itd."
Shout out James Boswell  #unibowl,1,translation-952,Pohvale Jamesu Boswellu #unibowl
taking spanish at ut was not my best decision 😐,0,translation-1509,Učenje španščine na UT ni bila moja najboljša odločitev 😐
Rubbish,0,translation-1862,Smeti
Anyone need a body for a human sacrifice? Trying to find a valid excuse to not go to work today.,1,translation-482,"Kdo potrebuje telo za človeško žrtvovanje? Poskušam najti veljaven izgovor, da danes ne grem v službo."
Vaccinated this morning. Not sure it's worked - still committed to Apple and no extra autism detected. Bloody science.,1,translation-538,"Cepljen danes zjutraj. Nisem prepričan, da je delovalo - še vedno sem zvest Applu in ni zaznanih dodatnih znakov avtizma. Prekleto znanost."
Leaving so much behind in 2021 with lessons learned. Come on 2022 be big and be beautiful 🤞🏻,0,translation-1169,"Puščam toliko za seboj v letu 2021 z naučenimi lekcijami. Daj no 2022, bodi velik in čudovit 🤞🏻"
Love it when I get disturbed three times in the bath to be asked where things in the house are!!,1,translation-935,"Rada imam, ko me trikrat zmotijo med kopanjem, da me vprašajo, kje so stvari v hiši!!"
Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back,0,translation-1912,"Republikanci bodo rekli ""Republikanska stranka je končala suženjstvo,"" kot da to pomeni, da je v redu, da ga poskušajo spet uvesti."
I applied to 2 different apartments today. I MOVE ACROSS THE COUNTRY IN 2 MONTHS! Wow. Dreams do come true.,0,translation-1603,Danes sem se prijavil za dva različna stanovanja. ČEZ 2 MESECA SE SELIM ČEZ DRŽAVO! Vau. Sanje se res uresničujejo.
Yessssss Hannah Ann more emotion in the finale than in the whole season. Get him!! #TheBachelor,0,translation-2002,"Jaaaaaaa, Hannah Ann, več čustev v finalu kot v celotni sezoni. Dobi ga!! #TheBachelor"
This second jab has made me feel off the box this entire day 🤮,0,translation-1780,Ta drugi odmerek me je ves dan počutil slabotnega 🤮
"The irony of being asked to write an ""immaginary"" sarcastic tweet with ""imaginary"" incorrectly spelled...",1,translation-1064,"Ironija, da me vzamejo, da napišem ""immaginarni"" sarkastični tvit in pri tem narobe napišejo ""imaginarni""..."
"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it...
Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",1,translation-421,"Moja (razširjena) družina se je pogovarjala o tem, da bi namesto božičnih daril šli na izlet, okej, razumem... 
Ja, govorili so o tem, da bi šli v Dells. Raje imam svoja prekleta darila, hvala lepa."
Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America,1,translation-940,"Zaradi Trumpa mi zdaj ni treba skrbeti, da bi se druge države norčevale iz mene, ker sem debel! 🍩🍫🍰🍕 #HvalaTrump #Amerika"
Cuts to social services result in tragedy.,0,translation-1715,Rezi socialnih storitev povzročajo tragedijo.
The Golden Girls theme song gets me so hype,0,translation-2055,"Pesem iz serije ""The Golden Girls"" me tako zelo navduši"
"Played football tonight.

Am already suffering.

I am old.

That is all.",0,translation-1394,"Danes zvečer sem igral nogomet.

Že zdaj trpim.

Sem star.

To je vse."
"@GeoffreyBrock6 @RevRichardColes Do you really believe  that? I'd put more faith in the giant pumpkin. Wait a minute, he is the giant pumpkin!",1,translation-57,"@GeoffreyBrock6 @RevRichardColes Res verjamete v to? Bolj bi verjel v velikansko bučo. Počakaj malo, on je ta velikanska buča!"
I had a dream last night that a talking snake was trying to kill me with a bow and arrow. I don’t know how that would work but just a little insight into what goes on in my brain.,0,translation-2036,"Sinoči sem sanjal, da me je govorilna kača poskušala ubiti z lokom in puščico. Ne vem, kako bi to delovalo, ampak samo majhen vpogled v to, kaj se dogaja v mojem možganu."
Win for the mighty wights on away turf. Get team performance 👏  up the wights 💪,0,translation-1741,Zmaga za mogočne bele na gostujočem terenu. Kakšna odlična predstava 👏 gor bele 💪
I swear some people come to the library just to breathe heavily out of their mouth,0,translation-2026,"Prav prisežem, da nekateri pridejo v knjižnico samo zato, da težko dihajo skozi usta"
80% of #LittleHouseonthePrairie episodes involve Laura befriending weird old men.,0,translation-1414,"80 % epizod serije #Hiša na preriji vključuje Lauro, ki se spoprijatelji s čudnimi starci."
bad romance by lady gaga is the best song to ever come out of the american music industry and anyone who says otherwise is a liar,1,translation-512,"Bad Romance od Lady Gaga je najboljša pesem, ki je kdajkoli prišla iz ameriške glasbene industrije, in kdor pravi drugače, je lažnivec."
If only we had another lockdown I'd love to be locked in my room for another 8 months,1,translation-190,"Ko bi le imeli še eno zaporo, bi z veseljem preživel še 8 mesecev zaklenjen v svoji sobi."
why do david dobrik &amp; ben platt give off the same energy,0,translation-1788,zakaj imata David Dobrik in Ben Platt enako energijo
Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed,1,translation-726,"Danes sem dopolnil/-a 25 let, vendar sem se zbudil/-a s 600 $ od davčne uprave na bančnem računu, tako da je kriza četrtine življenja preložena."
This is exactly why we should pay a lot more for talented politicians.,0,translation-1577,Točno zato bi morali plačevati bistveno več za talentirane politike.
Wow the realization that I now never have to take a language class ever again just hit me and I feel like I could float on a cloud with that weight off my shoulders,0,translation-1587,"Vau, spoznanje, da mi zdaj nikoli več ne bo treba obiskovati jezikovnega pouka, me je pravkar zadelo in počutim se, kot da bi lahko lebdel na oblaku s tem breme s svojih ramen."
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1,translation-781,"Obožujem, kako v tej sezoni Kardashians zameglijo Tristanov obraz LMAO, kot da se sprašujem, kdo je ta skrivnostni moški."
Isn't it just amazing how competent the government are. You know everything is fine when we have a trustworthy PM who doesn't blatantly lie through his teeth. Everything is so great right now!!,1,translation-946,"Ali ni preprosto neverjetno, kako kompetentna je vlada. Veš, da je vse v redu, ko imamo zaupanja vrednega predsednika vlade, ki ne laže brez sramu. Vse je tako super zdaj!!"
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,1,translation-26,"Vprašali so me, če potrebujem otroški meni danes... starost 21 me res lepo razvaja 👶🏼"
Jeudy :(,0,translation-1298,Jeudy :(
I have every confidence in our government’s Covid action plan this Christmas 🙄,1,translation-359,Popolnoma zaupam vladnemu načrtu ukrepov za Covid to božič 🙄
help! i'm being haunted by dead people! (my dissertations),1,translation-702,Pomoč! Preganjajo me mrtvi ljudje! (moje diplomske naloge)
i’m sure 14 year old me would be delighted to know that 22 year old me is still getting stressed over websites crashing for bands🙃,1,translation-997,"Prepričan sem, da bi bil 14-letni jaz navdušen, če bi vedel, da se 22-letni jaz še vedno obremenjuje zaradi sesutij spletnih strani za glasbene skupine🙃"
"[AD - Press Trip] The Wildfowl and Wetland Trust site at Slimbridge in Gloucestershire has long been a favourite day out for local families.

@WWTSlimbridge

Read more 👉 https://t.co/FzfBlfJdqo

#WetlandHeroes #FamilyFun #VisitGloucestershire https://t.co/G3q6OZj2T1",0,translation-1357,"[OGLAS - Tiskovna izjava] Središče za prostoživeče vodne ptice in močvirja v Slimbridgeu v Gloucestershireu je že dolgo priljubljen dnevni izlet za lokalne družine.

@WWTSlimbridge

Preberite več 👉 https://t.co/FzfBlfJdqo

#JunakiMočvirja #DružinskaZabava #ObiščiGloucestershire https://t.co/G3q6OZj2T1"
Best thing to get complimented on is being tan,0,translation-1984,"Najboljša stvar, na katero lahko dobim kompliment, je porjavelost."
Joe Biden &amp; I are both Irish-Catholics who grew up in Scranton,0,translation-1655,"Joe Biden in jaz sva oba irska katoličana, ki sva odraščala v Scrantonu"
btw fat ppl realize when u comment “omg such a glow up!!” on someone’s video/post where the only difference between the person before and after is that they lost weight 😐,0,translation-2115,"Mimogrede, debeli ljudje se zavedajo, ko komentirate ""omg, kakšna preobrazba!!"" na nekom video/objavo, kjer je edina razlika med osebo prej in potem ta, da je shujšala 😐"
"Great day out for cote keeping coney hill without points, great shift by the whole squad 0-43",0,translation-1935,"Odličen dan za Cote, ko je zadržal Coney Hill brez točk, odličen napor celotne ekipe 0-43"
omg my ships are gonna love what taylor swift has done for them,1,translation-54,"omg, moji pari bodo navdušeni nad tem, kar je Taylor Swift naredila za njih!"
Hot dog eating contest as a form of assisted suicide,1,translation-1040,Tekmovanje v jedi hot dogov kot oblika asistiranega samomora
Pub crawl pub crawl pub crawl pub crawl pub crawl. There are pubs and I am crawling too them,0,translation-1476,Pub crawl pub crawl pub crawl pub crawl pub crawl. So gostilne in plazim se do njih
"This gets me buzzing for next Thursday, aw I can’t wait 🤩🤩",0,translation-1330,"Tole me navdušuje za naslednji četrtek, komaj čakam 🤩🤩"
good evening sharks. hooters but for feet.,1,translation-139,"dober večer, morski psi. Hooters, vendar za stopala."
Sitting in a waiting room listening to two middle age women talk about how 50 shades changed their life,0,translation-1374,"Sedeti v čakalnici in poslušati dve srednjih let žensk, ki govorita o tem, kako je 50 odtenkov spremenilo njuno življenje."
Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. https://t.co/LG0VRwkrKO,1,translation-159,"Divja razprava o pomembnosti poletnega prvenstva Orlando Magic. Zagotovo nivo 6, če je odločeno z metom kovanca. https://t.co/LG0VRwkrKO"
"Day 3. Luggage arrived, thanks @AirFranceFR. Non random Hungarian underwear. Talk delivered. Science sated. #metaxa http://t.co/6KPjLezQOF",1,translation-17,"3. dan. Prtljaga je prispela, hvala @AirFranceFR. Nenaključno madžarsko spodnje perilo. Govor podan. Znanost potešena. #metaxa http://t.co/6KPjLezQOF"
Boris Johnson is a great leader and all his team stick to the covid rules rules,1,translation-670,Boris Johnson je odličen voditelj in vsa njegova ekipa se drži covid pravil.
was not aware that Crocs were appropriate business casual attire.,1,translation-559,"Nisem vedel, da so Crocsi primerni za poslovno vsakodnevno oblačenje."
Some children are just awesome ❤️,0,translation-1676,Nekateri otroci so preprosto čudoviti ❤️
i am sometimes one of the most blondest people out there its a pity my hair colour doesnt match which would make it the perfect combo haha,1,translation-414,"Včasih sem ena najbolj ""blond"" oseb tam zunaj, škoda, da se moja barva las ne ujema s tem - popolna kombinacija haha."
Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.,1,translation-626,"Poskušam pritegniti pozornost svojega fanta. Poglejmo, koliko časa bo trajalo, da vidi ta tvit."
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?",1,translation-403,"Afganistan se popolnoma sesuva po porabi več kot 2 bilijona USD in 240.000 človeških življenj v 20-ih jalovih letih ameriške okupacije, se sliši čudovito v teoriji, seveda.
Ampak kako bomo to plačali? Kaj sledi, čokoladno mleko za vse?"
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1,translation-803,"Torej, @bytereview in jaz sva se odločila za snemanje zvečer 6. dan, ravno takrat ko se ni zgodilo popolnoma nič pomembnega! Kot vedno odličen timing, da pregledamo nekaj najboljših ITSBUP-ov leta 2020 - in kako se prilagajamo letu 2021! Poslušajte: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh"
@luxkween where are your shoes from in the rain on me video?? i LOVE them,0,translation-1398,@luxkween od kod so tvoji čevlji v videu Rain On Me?? OBOŽUJEM jih
omg there’s a sheet of ice in front of my school. should I slip and fall?,1,translation-931,omg pred mojo šolo je led! naj padem?
"So, very delayed flight from Bristol to Edinburgh @easyJet, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) #bollocks",1,translation-842,"Tako, zelo zamujen let iz Bristola v Edinburgh @easyJet, značilna nejasnost osebja, s kroničnim pomanjkanjem empatije (kljub temu, da potujem s tremi majhnimi otroki)... zdaj pa naj nahranim svojo družino s kuponi za 3 funte (po letaliških cenah!) #neumnost"
I think I’ve had more wine than food since being in England 😵‍💫😂,0,translation-1876,"Mislim, da sem od prihoda v Anglijo spil več vina kot pojedel hrane 😵‍💫😂"
Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1,translation-80,"Vau, kot da ne dremamo vsak dan ob točno določeni uri, vau, kako si drznem poskusiti narediti tisto, kar počnemo vsak dan!"
McTominay the best player on the park again. Interesting as Twitter would have you believe he should be playing league two.,0,translation-1691,"McTominay je spet najboljši igralec na igrišču. Zanimivo, glede na Twitter bi verjeli, da bi moral igrati v drugi ligi."
"Friday betting 💰 🤑 

Brentford v Watford 

First half goals over 0.5",0,translation-1553,"Stave v petek 💰 🤑 

Brentford proti Watfordu 

Goli v prvem polčasu nad 0.5"
Awesome show -sinister dark and atmospheric …,0,translation-1551,"Odlična predstava - zlovešča, temačna in atmosferska ..."
"Dear @krispykremeUK,

I see your enticing #Thanksgiving offer that ends on 2 Dec.

I wanted to ask if you're aware that #Chanukah starts on 10 Dec, continues for 8 days &amp; that traditional Chanukah fare is actually #DOUGHNUTS ?? 🍩🍩

#justsaying #AskingForAFriend  #opportunity",1,translation-681,"Draga @krispykremeUK,

Vidim vašo mamljivo #Thanksgiving ponudbo, ki se konča 2. decembra.

Želel sem vprašati, ali veste, da se #Chanukah začne 10. decembra, traja 8 dni in da je tradicionalna Chanukah jed pravzaprav #KROFI ?? 🍩🍩

#samoopozarjam #sprašujemzaprjatla  #priložnost"
Update: they’ve finally closed the campus which means I wasted my day going in and waiting on lectures 🙃 https://t.co/kBTOqNpX3Z,1,translation-675,"Posodobitev: končno so zaprli kampus, kar pomeni, da sem zapravil svoj dan, ko sem šel tja in čakal na predavanja 🙃 https://t.co/kBTOqNpX3Z"
"our lord and savior, frank ocean, has saved us all once again.",1,translation-773,"Naš gospodar in rešitelj, Frank Ocean, nas je še enkrat rešil."
"Having a really busy day, might only manage the one box set today",1,translation-582,"Imam res zelo zaseden dan, mogoče bom danes uspela pogledati samo eno serijo"
@TSM_Leffen I mean Japan was the favorite https://t.co/0H6FXmjzF5,0,translation-1599,"@TSM_Leffen Mislim, da je bila Japonska favorit https://t.co/0H6FXmjzF5"
"this sounds about right.  fuck you, kemp.
with your grimey ass. https://t.co/j1AfhaxDNa",0,translation-1246,"to zveni kar pravilno. Jebi se, Kemp.
s svojo umazano ritjo. https://t.co/j1AfhaxDNa"
Using my recently acquired video editing skills on myself for a change. An oral #presentation assignment on #healtheconomics is as much fun as it sounds 🗣🎥 https://t.co/1LKHVyupie,1,translation-671,"Uporabljam svoje nedavno pridobljene veščine urejanja videov za spremembo na sebi. Ustna #predstavitev naloge na temo #zdravstveneekonomike je zabavna točno tako, kot se sliši 🗣🎥 https://t.co/1LKHVyupie"
i got a job. i think i will like it. ^_^,0,translation-1517,"Dobil sem službo. Mislim, da mi bo všeč. ^_^"
"@kagune_kun despicable tweet, my liege",1,translation-747,"@kagune_kun obupen tvit, moj gospod"
Love it wen people try and stop my friends seeing me! Looooolll.,1,translation-102,"Obožujem, ko ljudje poskušajo preprečiti mojim prijateljem, da bi se videli z mano! Ha ha ha."
Birds are not real and you cannot tell me otherwise.,1,translation-653,Ptice niso resnične in me ne moreš prepričati drugače.
